COMM_NAME,Date,WPI
Banana,2012-12,115.8
Mango,2012-12,0
Paddy,2013-01,116.7
Wheat,2013-01,121.6
Jowar,2013-01,95.2
Bajra,2013-01,131.6
Maize,2013-01,123.4
Barley,2013-01,119.4
Ragi,2013-01,159.7
Gram,2013-01,134
Arhar,2013-01,109.1
Moong,2013-01,116.9
Masur,2013-01,119.8
Urad,2013-01,96.5
Chawali,2013-01,118.4
Rajma,2013-01,149.2
Potato,2013-01,142.3
Sweet Potato,2013-01,78.1
Onion,2013-01,190
Tapioca,2013-01,116.8
Ginger,2013-01,149.8
Peas,2013-01,113.1
Tomato,2013-01,88.3
Cauliflower,2013-01,103.1
Brinjal,2013-01,103.2
okra,2013-01,112.7
Cabbage,2013-01,87.4
Carrot,2013-01,102.7
Radish,2013-01,89.4
Cucumber,2013-01,116.6
Pointed gourd,2013-01,191.3
Bitter gourd,2013-01,157.5
Bottle gourd,2013-01,133.8
Beans,2013-01,106.4
Pumpkin,2013-01,133.5
Drumstick,2013-01,189.2
Banana,2013-01,116.5
Mango,2013-01,0
Paddy,2013-02,117.9
Wheat,2013-02,123.6
Jowar,2013-02,97.9
Bajra,2013-02,132.7
Maize,2013-02,122.9
Barley,2013-02,120.2
Ragi,2013-02,170.2
Gram,2013-02,124.1
Arhar,2013-02,110.6
Moong,2013-02,117.1
Masur,2013-02,120.1
Urad,2013-02,96.3
Chawali,2013-02,113
Rajma,2013-02,161.4
Potato,2013-02,129.8
Sweet Potato,2013-02,77.7
Onion,2013-02,216.2
Tapioca,2013-02,143.7
Ginger,2013-02,155
Peas,2013-02,101.1
Tomato,2013-02,73.7
Cauliflower,2013-02,99.6
Brinjal,2013-02,102.8
okra,2013-02,117.1
Cabbage,2013-02,84.1
Carrot,2013-02,78.6
Radish,2013-02,88.2
Cucumber,2013-02,119.6
Pointed gourd,2013-02,221.9
Bitter gourd,2013-02,166.5
Bottle gourd,2013-02,139.7
Beans,2013-02,108.9
Pumpkin,2013-02,142.7
Drumstick,2013-02,122.5
Banana,2013-02,115.4
Mango,2013-02,0
Paddy,2013-03,118.7
Wheat,2013-03,122.8
Jowar,2013-03,101.9
Bajra,2013-03,132.5
Maize,2013-03,121.8
Barley,2013-03,119.5
Ragi,2013-03,173.8
Gram,2013-03,117.5
Arhar,2013-03,116.3
Moong,2013-03,118.3
Masur,2013-03,119.5
Urad,2013-03,96.5
Chawali,2013-03,123.2
Rajma,2013-03,164.8
Potato,2013-03,124.1
Sweet Potato,2013-03,77.6
Onion,2013-03,159.1
Tapioca,2013-03,157.1
Ginger,2013-03,189.5
Peas,2013-03,103.3
Tomato,2013-03,84.1
Cauliflower,2013-03,103.6
Brinjal,2013-03,112.4
okra,2013-03,115.8
Cabbage,2013-03,79.4
Carrot,2013-03,75.3
Radish,2013-03,93.2
Cucumber,2013-03,149.5
Pointed gourd,2013-03,205.7
Bitter gourd,2013-03,174.9
Bottle gourd,2013-03,166.3
Beans,2013-03,136.9
Pumpkin,2013-03,164.2
Drumstick,2013-03,69.3
Banana,2013-03,118
Mango,2013-03,0
Paddy,2013-04,120.4
Wheat,2013-04,120.1
Jowar,2013-04,101.7
Bajra,2013-04,136.4
Maize,2013-04,121.4
Barley,2013-04,116.5
Ragi,2013-04,173.1
Gram,2013-04,118.8
Arhar,2013-04,118.1
Moong,2013-04,120
Masur,2013-04,126.1
Urad,2013-04,96.2
Chawali,2013-04,136.2
Rajma,2013-04,166.1
Potato,2013-04,148.9
Sweet Potato,2013-04,77.5
Onion,2013-04,145.2
Tapioca,2013-04,162.6
Ginger,2013-04,237.4
Peas,2013-04,116.7
Tomato,2013-04,106.9
Cauliflower,2013-04,109
Brinjal,2013-04,115.3
okra,2013-04,99.6
Cabbage,2013-04,86.3
Carrot,2013-04,108
Radish,2013-04,103.3
Cucumber,2013-04,132.5
Pointed gourd,2013-04,117.5
Bitter gourd,2013-04,131.5
Bottle gourd,2013-04,154.7
Beans,2013-04,172
Pumpkin,2013-04,146.2
Drumstick,2013-04,61.5
Banana,2013-04,122.5
Mango,2013-04,95.7
Paddy,2013-05,121.9
Wheat,2013-05,118.9
Jowar,2013-05,99.5
Bajra,2013-05,137.6
Maize,2013-05,120.6
Barley,2013-05,114.7
Ragi,2013-05,172.9
Gram,2013-05,117
Arhar,2013-05,118.2
Moong,2013-05,118.9
Masur,2013-05,127.1
Urad,2013-05,96.3
Chawali,2013-05,139.7
Rajma,2013-05,166.7
Potato,2013-05,168.5
Sweet Potato,2013-05,77.2
Onion,2013-05,141.7
Tapioca,2013-05,155.1
Ginger,2013-05,296.1
Peas,2013-05,0
Tomato,2013-05,162.9
Cauliflower,2013-05,0
Brinjal,2013-05,141.4
okra,2013-05,61.5
Cabbage,2013-05,106.9
Carrot,2013-05,131.6
Radish,2013-05,101.6
Cucumber,2013-05,114.8
Pointed gourd,2013-05,85.4
Bitter gourd,2013-05,104.8
Bottle gourd,2013-05,122.9
Beans,2013-05,179.2
Pumpkin,2013-05,113.4
Drumstick,2013-05,69.5
Banana,2013-05,123.1
Mango,2013-05,87.6
Paddy,2013-06,124.9
Wheat,2013-06,121.9
Jowar,2013-06,97.7
Bajra,2013-06,136.9
Maize,2013-06,126.1
Barley,2013-06,115.8
Ragi,2013-06,170.4
Gram,2013-06,113.6
Arhar,2013-06,117.7
Moong,2013-06,119
Masur,2013-06,130.6
Urad,2013-06,95.2
Chawali,2013-06,153.1
Rajma,2013-06,167.2
Potato,2013-06,176.9
Sweet Potato,2013-06,77.2
Onion,2013-06,190.8
Tapioca,2013-06,146.6
Ginger,2013-06,340.6
Peas,2013-06,0
Tomato,2013-06,186.1
Cauliflower,2013-06,0
Brinjal,2013-06,170.7
okra,2013-06,69.8
Cabbage,2013-06,170.8
Carrot,2013-06,122.9
Radish,2013-06,132.3
Cucumber,2013-06,97.7
Pointed gourd,2013-06,98.8
Bitter gourd,2013-06,126.2
Bottle gourd,2013-06,161.8
Beans,2013-06,181.8
Pumpkin,2013-06,118.9
Drumstick,2013-06,112
Banana,2013-06,124.8
Mango,2013-06,82.2
Paddy,2013-07,129.4
Wheat,2013-07,122.3
Jowar,2013-07,99.5
Bajra,2013-07,135.3
Maize,2013-07,127.6
Barley,2013-07,115.8
Ragi,2013-07,174.2
Gram,2013-07,110
Arhar,2013-07,116.5
Moong,2013-07,118
Masur,2013-07,131.5
Urad,2013-07,96.6
Chawali,2013-07,151.7
Rajma,2013-07,171.6
Potato,2013-07,181.1
Sweet Potato,2013-07,77.2
Onion,2013-07,279
Tapioca,2013-07,150.3
Ginger,2013-07,368.5
Peas,2013-07,0
Tomato,2013-07,158.3
Cauliflower,2013-07,0
Brinjal,2013-07,182.1
okra,2013-07,86.5
Cabbage,2013-07,240.9
Carrot,2013-07,130.8
Radish,2013-07,165
Cucumber,2013-07,115.5
Pointed gourd,2013-07,86.4
Bitter gourd,2013-07,124.1
Bottle gourd,2013-07,193.3
Beans,2013-07,119.1
Pumpkin,2013-07,152.3
Drumstick,2013-07,134.3
Banana,2013-07,127.6
Mango,2013-07,81.1
Paddy,2013-08,132
Wheat,2013-08,123.1
Jowar,2013-08,94.5
Bajra,2013-08,131
Maize,2013-08,126.5
Barley,2013-08,116.3
Ragi,2013-08,174.5
Gram,2013-08,107.9
Arhar,2013-08,116.7
Moong,2013-08,113.9
Masur,2013-08,132.2
Urad,2013-08,96.3
Chawali,2013-08,147.4
Rajma,2013-08,174.9
Potato,2013-08,170.8
Sweet Potato,2013-08,83
Onion,2013-08,441.3
Tapioca,2013-08,175.9
Ginger,2013-08,326.7
Peas,2013-08,0
Tomato,2013-08,184.8
Cauliflower,2013-08,0
Brinjal,2013-08,198.4
okra,2013-08,89.7
Cabbage,2013-08,275
Carrot,2013-08,137.4
Radish,2013-08,259.8
Cucumber,2013-08,110.2
Pointed gourd,2013-08,139.1
Bitter gourd,2013-08,129.9
Bottle gourd,2013-08,267.1
Beans,2013-08,112.3
Pumpkin,2013-08,166.5
Drumstick,2013-08,115.8
Banana,2013-08,133.1
Mango,2013-08,87.4
Paddy,2013-09,131.3
Wheat,2013-09,124.6
Jowar,2013-09,98
Bajra,2013-09,130.9
Maize,2013-09,128.9
Barley,2013-09,118
Ragi,2013-09,169.9
Gram,2013-09,109.3
Arhar,2013-09,117.2
Moong,2013-09,117.5
Masur,2013-09,132.7
Urad,2013-09,97.1
Chawali,2013-09,157.1
Rajma,2013-09,174.6
Potato,2013-09,162.4
Sweet Potato,2013-09,112.1
Onion,2013-09,491
Tapioca,2013-09,188.6
Ginger,2013-09,258.4
Peas,2013-09,0
Tomato,2013-09,206.4
Cauliflower,2013-09,146.4
Brinjal,2013-09,145.2
okra,2013-09,91.6
Cabbage,2013-09,252.8
Carrot,2013-09,138.3
Radish,2013-09,229.1
Cucumber,2013-09,113
Pointed gourd,2013-09,134.5
Bitter gourd,2013-09,118.9
Bottle gourd,2013-09,195.9
Beans,2013-09,131.9
Pumpkin,2013-09,180.7
Drumstick,2013-09,115.3
Banana,2013-09,136.4
Mango,2013-09,0
Paddy,2013-10,131
Wheat,2013-10,125.7
Jowar,2013-10,98.4
Bajra,2013-10,129.7
Maize,2013-10,121.2
Barley,2013-10,118.6
Ragi,2013-10,166.7
Gram,2013-10,111
Arhar,2013-10,118.4
Moong,2013-10,122.9
Masur,2013-10,130.9
Urad,2013-10,97.9
Chawali,2013-10,157
Rajma,2013-10,175.9
Potato,2013-10,187.9
Sweet Potato,2013-10,144
Onion,2013-10,530.9
Tapioca,2013-10,198.2
Ginger,2013-10,238
Peas,2013-10,0
Tomato,2013-10,269.5
Cauliflower,2013-10,162.9
Brinjal,2013-10,179.6
okra,2013-10,109.6
Cabbage,2013-10,201.9
Carrot,2013-10,160.5
Radish,2013-10,204.4
Cucumber,2013-10,107.2
Pointed gourd,2013-10,179.8
Bitter gourd,2013-10,148.4
Bottle gourd,2013-10,258.9
Beans,2013-10,125.1
Pumpkin,2013-10,224.3
Drumstick,2013-10,203
Banana,2013-10,139.2
Mango,2013-10,0
Paddy,2013-11,131.3
Wheat,2013-11,127.6
Jowar,2013-11,99.5
Bajra,2013-11,129.5
Maize,2013-11,122.1
Barley,2013-11,120.1
Ragi,2013-11,167.2
Gram,2013-11,108.8
Arhar,2013-11,119
Moong,2013-11,126.4
Masur,2013-11,134.1
Urad,2013-11,103.1
Chawali,2013-11,150.2
Rajma,2013-11,180.5
Potato,2013-11,249.9
Sweet Potato,2013-11,190.6
Onion,2013-11,392.7
Tapioca,2013-11,196.2
Ginger,2013-11,220.3
Peas,2013-11,236.2
Tomato,2013-11,258.8
Cauliflower,2013-11,178.3
Brinjal,2013-11,145.2
okra,2013-11,142.8
Cabbage,2013-11,277.5
Carrot,2013-11,222
Radish,2013-11,118.9
Cucumber,2013-11,117.7
Pointed gourd,2013-11,169.8
Bitter gourd,2013-11,189.6
Bottle gourd,2013-11,147.2
Beans,2013-11,99.5
Pumpkin,2013-11,211.3
Drumstick,2013-11,256.9
Banana,2013-11,140.5
Mango,2013-11,0
Paddy,2013-12,130.6
Wheat,2013-12,128.6
Jowar,2013-12,100.8
Bajra,2013-12,131.1
Maize,2013-12,123
Barley,2013-12,123.3
Ragi,2013-12,164.3
Gram,2013-12,107.3
Arhar,2013-12,118.4
Moong,2013-12,126.7
Masur,2013-12,135.6
Urad,2013-12,103.7
Chawali,2013-12,131.9
Rajma,2013-12,185.8
Potato,2013-12,213.8
Sweet Potato,2013-12,120.9
Onion,2013-12,210.1
Tapioca,2013-12,209.9
Ginger,2013-12,235.6
Peas,2013-12,169.5
Tomato,2013-12,151
Cauliflower,2013-12,119
Brinjal,2013-12,88.6
okra,2013-12,144.8
Cabbage,2013-12,151.8
Carrot,2013-12,98.5
Radish,2013-12,101
Cucumber,2013-12,136.4
Pointed gourd,2013-12,185.8
Bitter gourd,2013-12,187.9
Bottle gourd,2013-12,111.5
Beans,2013-12,117
Pumpkin,2013-12,136.7
Drumstick,2013-12,276.1
Banana,2013-12,134.7
Mango,2013-12,0
Paddy,2014-01,131.1
Wheat,2014-01,130
Jowar,2014-01,100.8
Bajra,2014-01,132.3
Maize,2014-01,120.1
Barley,2014-01,123.9
Ragi,2014-01,156.6
Gram,2014-01,103.6
Arhar,2014-01,118.1
Moong,2014-01,126.5
Masur,2014-01,136.4
Urad,2014-01,105.7
Chawali,2014-01,103.4
Rajma,2014-01,186.6
Potato,2014-01,155.6
Sweet Potato,2014-01,99.9
Onion,2014-01,163.3
Tapioca,2014-01,216
Ginger,2014-01,265.5
Peas,2014-01,109.2
Tomato,2014-01,79.5
Cauliflower,2014-01,99.6
Brinjal,2014-01,80.6
okra,2014-01,142.4
Cabbage,2014-01,105.9
Carrot,2014-01,73.5
Radish,2014-01,81.8
Cucumber,2014-01,156.9
Pointed gourd,2014-01,248.1
Bitter gourd,2014-01,181.4
Bottle gourd,2014-01,95.6
Beans,2014-01,109.2
Pumpkin,2014-01,169.8
Drumstick,2014-01,273.4
Banana,2014-01,136.1
Mango,2014-01,0
Paddy,2014-02,132.3
Wheat,2014-02,128.8
Jowar,2014-02,103
Bajra,2014-02,131.5
Maize,2014-02,118.9
Barley,2014-02,123.5
Ragi,2014-02,158.1
Gram,2014-02,101.7
Arhar,2014-02,118.4
Moong,2014-02,129.3
Masur,2014-02,136.6
Urad,2014-02,108.5
Chawali,2014-02,105.8
Rajma,2014-02,183.8
Potato,2014-02,144.3
Sweet Potato,2014-02,99.9
Onion,2014-02,133.1
Tapioca,2014-02,220.4
Ginger,2014-02,275.6
Peas,2014-02,102.7
Tomato,2014-02,79.6
Cauliflower,2014-02,91.7
Brinjal,2014-02,79
okra,2014-02,143.6
Cabbage,2014-02,86.8
Carrot,2014-02,81.9
Radish,2014-02,95.5
Cucumber,2014-02,136.5
Pointed gourd,2014-02,153.9
Bitter gourd,2014-02,191.8
Bottle gourd,2014-02,117
Beans,2014-02,103.8
Pumpkin,2014-02,143.5
Drumstick,2014-02,178.7
Banana,2014-02,136.1
Mango,2014-02,0
Paddy,2014-03,132.6
Wheat,2014-03,127.5
Jowar,2014-03,111.3
Bajra,2014-03,133.6
Maize,2014-03,121
Barley,2014-03,124.1
Ragi,2014-03,162.5
Gram,2014-03,103.5
Arhar,2014-03,119
Moong,2014-03,132.6
Masur,2014-03,140.8
Urad,2014-03,108.3
Chawali,2014-03,116.7
Rajma,2014-03,183.2
Potato,2014-03,158.3
Sweet Potato,2014-03,96.7
Onion,2014-03,126.8
Tapioca,2014-03,199.1
Ginger,2014-03,299.9
Peas,2014-03,128.9
Tomato,2014-03,82.1
Cauliflower,2014-03,97.9
Brinjal,2014-03,88.6
okra,2014-03,134.5
Cabbage,2014-03,79
Carrot,2014-03,92
Radish,2014-03,78.6
Cucumber,2014-03,137.6
Pointed gourd,2014-03,120.1
Bitter gourd,2014-03,174.4
Bottle gourd,2014-03,112.3
Beans,2014-03,109.5
Pumpkin,2014-03,145.1
Drumstick,2014-03,88.3
Banana,2014-03,136.3
Mango,2014-03,0
Paddy,2014-04,133.7
Wheat,2014-04,123.5
Jowar,2014-04,115.7
Bajra,2014-04,134.4
Maize,2014-04,119.2
Barley,2014-04,119.2
Ragi,2014-04,163.2
Gram,2014-04,102.8
Arhar,2014-04,120.6
Moong,2014-04,135.5
Masur,2014-04,143.3
Urad,2014-04,109.7
Chawali,2014-04,129.9
Rajma,2014-04,180.2
Potato,2014-04,188.9
Sweet Potato,2014-04,93.3
Onion,2014-04,130.7
Tapioca,2014-04,191.6
Ginger,2014-04,351.5
Peas,2014-04,140.3
Tomato,2014-04,102.4
Cauliflower,2014-04,105.8
Brinjal,2014-04,86.3
okra,2014-04,94
Cabbage,2014-04,83
Carrot,2014-04,109.1
Radish,2014-04,91.9
Cucumber,2014-04,121.8
Pointed gourd,2014-04,106.2
Bitter gourd,2014-04,140.9
Bottle gourd,2014-04,115.8
Beans,2014-04,116.7
Pumpkin,2014-04,119.6
Drumstick,2014-04,89.7
Banana,2014-04,141.1
Mango,2014-04,105.3
Paddy,2014-05,136
Wheat,2014-05,120.9
Jowar,2014-05,112.8
Bajra,2014-05,134.6
Maize,2014-05,118.3
Barley,2014-05,120.7
Ragi,2014-05,159.2
Gram,2014-05,103.1
Arhar,2014-05,121
Moong,2014-05,137.8
Masur,2014-05,145.5
Urad,2014-05,115.1
Chawali,2014-05,135.6
Rajma,2014-05,172.6
Potato,2014-05,224
Sweet Potato,2014-05,89.1
Onion,2014-05,139.5
Tapioca,2014-05,171.3
Ginger,2014-05,362.5
Peas,2014-05,0
Tomato,2014-05,101.1
Cauliflower,2014-05,0
Brinjal,2014-05,99.2
okra,2014-05,61.3
Cabbage,2014-05,104.9
Carrot,2014-05,116.2
Radish,2014-05,94.6
Cucumber,2014-05,89.7
Pointed gourd,2014-05,87.1
Bitter gourd,2014-05,105.7
Bottle gourd,2014-05,96.9
Beans,2014-05,148.8
Pumpkin,2014-05,88.3
Drumstick,2014-05,94.4
Banana,2014-05,144
Mango,2014-05,103.4
Paddy,2014-06,137.2
Wheat,2014-06,120.4
Jowar,2014-06,113.9
Bajra,2014-06,132.5
Maize,2014-06,119.8
Barley,2014-06,118.2
Ragi,2014-06,157.6
Gram,2014-06,99.6
Arhar,2014-06,120.1
Moong,2014-06,136.8
Masur,2014-06,146.2
Urad,2014-06,116.5
Chawali,2014-06,139.8
Rajma,2014-06,172.5
Potato,2014-06,248.5
Sweet Potato,2014-06,103.4
Onion,2014-06,185
Tapioca,2014-06,151.4
Ginger,2014-06,353.4
Peas,2014-06,0
Tomato,2014-06,108.3
Cauliflower,2014-06,0
Brinjal,2014-06,120.6
okra,2014-06,61.5
Cabbage,2014-06,155.7
Carrot,2014-06,149.5
Radish,2014-06,111.2
Cucumber,2014-06,119
Pointed gourd,2014-06,118
Bitter gourd,2014-06,130.8
Bottle gourd,2014-06,155.7
Beans,2014-06,153.1
Pumpkin,2014-06,116.3
Drumstick,2014-06,182.4
Banana,2014-06,148.3
Mango,2014-06,102.5
Paddy,2014-07,139.6
Wheat,2014-07,121.9
Jowar,2014-07,120.7
Bajra,2014-07,134.4
Maize,2014-07,124.6
Barley,2014-07,120.1
Ragi,2014-07,159.6
Gram,2014-07,97.8
Arhar,2014-07,122.2
Moong,2014-07,142.5
Masur,2014-07,147.9
Urad,2014-07,122.3
Chawali,2014-07,145.7
Rajma,2014-07,173
Potato,2014-07,265.9
Sweet Potato,2014-07,171.3
Onion,2014-07,243.4
Tapioca,2014-07,140.1
Ginger,2014-07,360.3
Peas,2014-07,0
Tomato,2014-07,248.3
Cauliflower,2014-07,0
Brinjal,2014-07,154.1
okra,2014-07,89.9
Cabbage,2014-07,212.1
Carrot,2014-07,179.5
Radish,2014-07,128.6
Cucumber,2014-07,97.1
Pointed gourd,2014-07,111
Bitter gourd,2014-07,128.6
Bottle gourd,2014-07,207.9
Beans,2014-07,135.3
Pumpkin,2014-07,142.5
Drumstick,2014-07,133
Banana,2014-07,152.2
Mango,2014-07,108.2
Paddy,2014-08,140.5
Wheat,2014-08,122.5
Jowar,2014-08,116.1
Bajra,2014-08,133.2
Maize,2014-08,121.7
Barley,2014-08,124.2
Ragi,2014-08,163.7
Gram,2014-08,100.4
Arhar,2014-08,126.8
Moong,2014-08,142.2
Masur,2014-08,150.2
Urad,2014-08,127
Chawali,2014-08,147.2
Rajma,2014-08,166.9
Potato,2014-08,289.9
Sweet Potato,2014-08,174.3
Onion,2014-08,232
Tapioca,2014-08,134.3
Ginger,2014-08,313.5
Peas,2014-08,0
Tomato,2014-08,325.1
Cauliflower,2014-08,0
Brinjal,2014-08,137.8
okra,2014-08,84
Cabbage,2014-08,196.1
Carrot,2014-08,157.6
Radish,2014-08,179.2
Cucumber,2014-08,86.2
Pointed gourd,2014-08,112.9
Bitter gourd,2014-08,142.8
Bottle gourd,2014-08,232
Beans,2014-08,110.5
Pumpkin,2014-08,148.1
Drumstick,2014-08,122.8
Banana,2014-08,154.2
Mango,2014-08,117.3
Paddy,2014-09,140.5
Wheat,2014-09,121.8
Jowar,2014-09,115
Bajra,2014-09,133.9
Maize,2014-09,117.4
Barley,2014-09,127.1
Ragi,2014-09,163
Gram,2014-09,100.2
Arhar,2014-09,126.5
Moong,2014-09,141.2
Masur,2014-09,152.6
Urad,2014-09,128
Chawali,2014-09,146.4
Rajma,2014-09,162.7
Potato,2014-09,310.7
Sweet Potato,2014-09,157.7
Onion,2014-09,206.1
Tapioca,2014-09,129.9
Ginger,2014-09,240.4
Peas,2014-09,0
Tomato,2014-09,213.9
Cauliflower,2014-09,162
Brinjal,2014-09,140.9
okra,2014-09,85.8
Cabbage,2014-09,182
Carrot,2014-09,230
Radish,2014-09,188.1
Cucumber,2014-09,86.6
Pointed gourd,2014-09,105.1
Bitter gourd,2014-09,143.6
Bottle gourd,2014-09,214.7
Beans,2014-09,90.3
Pumpkin,2014-09,173.8
Drumstick,2014-09,147.7
Banana,2014-09,151.7
Mango,2014-09,0
Paddy,2014-10,140
Wheat,2014-10,122.3
Jowar,2014-10,117
Bajra,2014-10,129.3
Maize,2014-10,114.2
Barley,2014-10,129.8
Ragi,2014-10,161.7
Gram,2014-10,100.8
Arhar,2014-10,126.3
Moong,2014-10,144.6
Masur,2014-10,152.1
Urad,2014-10,124.3
Chawali,2014-10,147.3
Rajma,2014-10,162
Potato,2014-10,315.4
Sweet Potato,2014-10,156.6
Onion,2014-10,201.8
Tapioca,2014-10,129.4
Ginger,2014-10,224.4
Peas,2014-10,0
Tomato,2014-10,168.4
Cauliflower,2014-10,148.3
Brinjal,2014-10,119.4
okra,2014-10,83.4
Cabbage,2014-10,173.8
Carrot,2014-10,221.7
Radish,2014-10,156.2
Cucumber,2014-10,102.7
Pointed gourd,2014-10,116.6
Bitter gourd,2014-10,130.9
Bottle gourd,2014-10,120.6
Beans,2014-10,127.5
Pumpkin,2014-10,159.9
Drumstick,2014-10,172.9
Banana,2014-10,147.1
Mango,2014-10,0
Paddy,2014-11,138
Wheat,2014-11,123.7
Jowar,2014-11,115.3
Bajra,2014-11,125.6
Maize,2014-11,113
Barley,2014-11,128.4
Ragi,2014-11,154.4
Gram,2014-11,100.5
Arhar,2014-11,127.7
Moong,2014-11,148.5
Masur,2014-11,153.9
Urad,2014-11,124
Chawali,2014-11,136.5
Rajma,2014-11,159.9
Potato,2014-11,320.2
Sweet Potato,2014-11,131.8
Onion,2014-11,204.4
Tapioca,2014-11,126.5
Ginger,2014-11,190.7
Peas,2014-11,212.8
Tomato,2014-11,139.1
Cauliflower,2014-11,129.7
Brinjal,2014-11,135.3
okra,2014-11,106.5
Cabbage,2014-11,157.4
Carrot,2014-11,209.1
Radish,2014-11,111.7
Cucumber,2014-11,106.4
Pointed gourd,2014-11,128.9
Bitter gourd,2014-11,164.7
Bottle gourd,2014-11,149.8
Beans,2014-11,129
Pumpkin,2014-11,182
Drumstick,2014-11,276
Banana,2014-11,146.1
Mango,2014-11,0
Paddy,2014-12,134.6
Wheat,2014-12,125.8
Jowar,2014-12,110.3
Bajra,2014-12,123.9
Maize,2014-12,113.7
Barley,2014-12,131
Ragi,2014-12,160.6
Gram,2014-12,102.6
Arhar,2014-12,128.2
Moong,2014-12,153.9
Masur,2014-12,157.5
Urad,2014-12,124.7
Chawali,2014-12,119.1
Rajma,2014-12,157.7
Potato,2014-12,201.1
Sweet Potato,2014-12,122.9
Onion,2014-12,208.7
Tapioca,2014-12,123.4
Ginger,2014-12,182.6
Peas,2014-12,162.1
Tomato,2014-12,147.2
Cauliflower,2014-12,119.7
Brinjal,2014-12,132.3
okra,2014-12,125.4
Cabbage,2014-12,171.3
Carrot,2014-12,140.8
Radish,2014-12,97.5
Cucumber,2014-12,112
Pointed gourd,2014-12,163.7
Bitter gourd,2014-12,188.6
Bottle gourd,2014-12,205
Beans,2014-12,127.9
Pumpkin,2014-12,145
Drumstick,2014-12,352.5
Banana,2014-12,140.7
Mango,2014-12,0
Paddy,2015-01,133.5
Wheat,2015-01,126.3
Jowar,2015-01,119.2
Bajra,2015-01,125
Maize,2015-01,118.6
Barley,2015-01,135.4
Ragi,2015-01,160.6
Gram,2015-01,107.5
Arhar,2015-01,134.3
Moong,2015-01,159.1
Masur,2015-01,166.8
Urad,2015-01,131.6
Chawali,2015-01,113.6
Rajma,2015-01,157.8
Potato,2015-01,137.5
Sweet Potato,2015-01,71.6
Onion,2015-01,193.5
Tapioca,2015-01,111.3
Ginger,2015-01,199
Peas,2015-01,171.7
Tomato,2015-01,131.3
Cauliflower,2015-01,110.7
Brinjal,2015-01,122.9
okra,2015-01,137.8
Cabbage,2015-01,174.3
Carrot,2015-01,140.4
Radish,2015-01,80.3
Cucumber,2015-01,156.5
Pointed gourd,2015-01,262.9
Bitter gourd,2015-01,218.6
Bottle gourd,2015-01,145
Beans,2015-01,99.5
Pumpkin,2015-01,167.9
Drumstick,2015-01,379.2
Banana,2015-01,140.5
Mango,2015-01,0
Paddy,2015-02,134.1
Wheat,2015-02,125.9
Jowar,2015-02,119.6
Bajra,2015-02,123.2
Maize,2015-02,119.3
Barley,2015-02,134.7
Ragi,2015-02,161.1
Gram,2015-02,109.4
Arhar,2015-02,139.1
Moong,2015-02,155.7
Masur,2015-02,166.2
Urad,2015-02,132.1
Chawali,2015-02,106.5
Rajma,2015-02,156.2
Potato,2015-02,116.2
Sweet Potato,2015-02,71
Onion,2015-02,198
Tapioca,2015-02,107.6
Ginger,2015-02,213
Peas,2015-02,158.9
Tomato,2015-02,119.2
Cauliflower,2015-02,102
Brinjal,2015-02,109.7
okra,2015-02,109.2
Cabbage,2015-02,151.5
Carrot,2015-02,94.9
Radish,2015-02,67.6
Cucumber,2015-02,164.3
Pointed gourd,2015-02,109.4
Bitter gourd,2015-02,224.9
Bottle gourd,2015-02,156.5
Beans,2015-02,112.4
Pumpkin,2015-02,162.6
Drumstick,2015-02,204.1
Banana,2015-02,145.2
Mango,2015-02,0
Paddy,2015-03,132
Wheat,2015-03,125.9
Jowar,2015-03,114.4
Bajra,2015-03,124.8
Maize,2015-03,122.4
Barley,2015-03,132.6
Ragi,2015-03,166.7
Gram,2015-03,110.9
Arhar,2015-03,144.8
Moong,2015-03,150.7
Masur,2015-03,164.9
Urad,2015-03,133.7
Chawali,2015-03,124.7
Rajma,2015-03,155
Potato,2015-03,109.2
Sweet Potato,2015-03,71
Onion,2015-03,185
Tapioca,2015-03,114.6
Ginger,2015-03,203.4
Peas,2015-03,174.2
Tomato,2015-03,122.7
Cauliflower,2015-03,102.7
Brinjal,2015-03,109.9
okra,2015-03,110.2
Cabbage,2015-03,126.5
Carrot,2015-03,121.3
Radish,2015-03,105.1
Cucumber,2015-03,120.7
Pointed gourd,2015-03,107.3
Bitter gourd,2015-03,193.9
Bottle gourd,2015-03,138.9
Beans,2015-03,107.6
Pumpkin,2015-03,187.9
Drumstick,2015-03,121.5
Banana,2015-03,142.9
Mango,2015-03,0
Paddy,2015-04,132.6
Wheat,2015-04,125.1
Jowar,2015-04,111.3
Bajra,2015-04,127.3
Maize,2015-04,121.4
Barley,2015-04,120.1
Ragi,2015-04,164.2
Gram,2015-04,115.3
Arhar,2015-04,148.4
Moong,2015-04,151.4
Masur,2015-04,165.1
Urad,2015-04,138.8
Chawali,2015-04,126.1
Rajma,2015-04,157.2
Potato,2015-04,100.5
Sweet Potato,2015-04,71
Onion,2015-04,171.8
Tapioca,2015-04,115.2
Ginger,2015-04,202.8
Peas,2015-04,186.7
Tomato,2015-04,166.7
Cauliflower,2015-04,101.6
Brinjal,2015-04,105.8
okra,2015-04,99.8
Cabbage,2015-04,130.8
Carrot,2015-04,110.8
Radish,2015-04,98.5
Cucumber,2015-04,109
Pointed gourd,2015-04,101.2
Bitter gourd,2015-04,151
Bottle gourd,2015-04,105.6
Beans,2015-04,124.2
